feature,importance,importance_stddev,market,test_rows,test_week,train_rows
rolling_mean_5,0.00997227042614941,0.008990996119011987,passing_tds,34,13,291
rolling_mean_all,0.01557090516650277,0.01090452242244302,passing_tds,34,13,291
rolling_std_5,-0.006534749337761614,0.010150777277519223,passing_tds,34,13,291
rolling_std_all,0.002184186249462394,0.005129427422218819,passing_tds,34,13,291
last_value,0.0014969269960800834,0.007596091475384142,passing_tds,34,13,291
recent_form_delta,-0.015727431760068456,0.01656664360903345,passing_tds,34,13,291
zero_rate,-0.005690602507496023,0.00845040298921961,passing_tds,34,13,291
usage_mean_3,-0.014780099279203384,0.012550196996943926,passing_tds,34,13,291
usage_mean_all,-0.00963184007002078,0.01288958270894757,passing_tds,34,13,291
team_market_mean_5,-0.010970567906655649,0.007458462902498318,passing_tds,34,13,291
opponent_allowed_mean_5,-0.023186785309189228,0.0079547979051315,passing_tds,34,13,291
team_plays_mean_5,-0.017083220667779186,0.013907402384628531,passing_tds,34,13,291
qb_strength_mean_5,0.01367203871636229,0.010995875088723343,passing_tds,34,13,291
home,0.00875943778091326,0.012793209245077616,passing_tds,34,13,291
season_week,0.0,0.0,passing_tds,34,13,291
game_total,0.0,0.0,passing_tds,34,13,291
team_spread,0.0,0.0,passing_tds,34,13,291
implied_team_total,0.0,0.0,passing_tds,34,13,291
history_games,0.010499649010856205,0.005122466547095832,passing_tds,35,15,353
rolling_mean_3,-0.008260571196646116,0.008922560359045017,passing_tds,35,15,353
rolling_mean_5,0.0010198220341790965,0.00398309798512416,passing_tds,35,15,353
rolling_mean_all,0.03295675655194752,0.027500762202644594,passing_tds,35,15,353
rolling_std_5,0.002027855375622223,0.008803686801045405,passing_tds,35,15,353
rolling_std_all,0.025776476769473387,0.013870222729742336,passing_tds,35,15,353
last_value,-0.008724184010850511,0.00677697653110438,passing_tds,35,15,353
recent_form_delta,0.007219260891207657,0.009215594787888604,passing_tds,35,15,353
zero_rate,-0.0026747686002635885,0.006079683380218046,passing_tds,35,15,353
usage_mean_3,0.025157155098878458,0.01887468784868949,passing_tds,35,15,353
usage_mean_all,3.0765722192760415e-05,0.007695184582201616,passing_tds,35,15,353
team_market_mean_5,-0.0021352449511197634,0.01592116475788714,passing_tds,35,15,353
opponent_allowed_mean_5,-0.01123252007518496,0.008769179153331188,passing_tds,35,15,353
team_plays_mean_5,-0.026126827593574476,0.015043337507143534,passing_tds,35,15,353
qb_strength_mean_5,0.0033253164528346925,0.01974349786227366,passing_tds,35,15,353
home,-0.0007340034767808756,0.014927342570085628,passing_tds,35,15,353
season_week,0.0,0.0,passing_tds,35,15,353
game_total,0.0,0.0,passing_tds,35,15,353
team_spread,0.0,0.0,passing_tds,35,15,353
implied_team_total,0.0,0.0,passing_tds,35,15,353
history_games,0.006179320884012384,0.017460276247390064,passing_tds,37,17,422
rolling_mean_3,0.011426920141039298,0.007435115630381744,passing_tds,37,17,422
rolling_mean_5,0.01176153656717831,0.00427946842549594,passing_tds,37,17,422
rolling_mean_all,0.06806040683505894,0.021788796728006127,passing_tds,37,17,422
rolling_std_5,0.017574775420485467,0.005775127798177113,passing_tds,37,17,422
rolling_std_all,0.027665655027722426,0.011156056271071657,passing_tds,37,17,422
last_value,0.003436933605215464,0.002158609751198047,passing_tds,37,17,422
recent_form_delta,0.010288502149108281,0.014040759588751896,passing_tds,37,17,422
zero_rate,-0.007940010495739025,0.00474995500486572,passing_tds,37,17,422
usage_mean_3,0.04264345716408528,0.027192925447962226,passing_tds,37,17,422
usage_mean_all,0.0027402191280583967,0.00856213428958004,passing_tds,37,17,422
team_market_mean_5,0.004667464042274183,0.0025854551242277357,passing_tds,37,17,422
opponent_allowed_mean_5,-0.009789705128517446,0.005205814771104088,passing_tds,37,17,422
team_plays_mean_5,0.05790181394227993,0.007960338133618163,passing_tds,37,17,422
qb_strength_mean_5,0.0024246607912607352,0.013746735021675149,passing_tds,37,17,422
home,0.0094230977243146,0.0072067309916890344,passing_tds,37,17,422
season_week,0.0,0.0,passing_tds,37,17,422
game_total,0.0,0.0,passing_tds,37,17,422
team_spread,0.0,0.0,passing_tds,37,17,422
implied_team_total,0.0,0.0,passing_tds,37,17,422
history_games,-0.0016678071933210025,0.013186089533260704,passing_tds,33,18,459
rolling_mean_3,0.014341982125258923,0.009027467674156815,passing_tds,33,18,459
rolling_mean_5,-0.00037157630778739126,0.0041438151846195925,passing_tds,33,18,459
rolling_mean_all,-0.03752462024600898,0.01006228125580208,passing_tds,33,18,459
rolling_std_5,0.00747969922197147,0.010407047428867467,passing_tds,33,18,459
rolling_std_all,-0.0038308426314680676,0.004764792884687169,passing_tds,33,18,459
