american_odds,baseline_probability,bookmaker,calibrated_probability_before_pair_normalization,calibration_method,calibration_training_rows,canonical_player_id,decimal_odds,game_id,grade,line,market,model_probability,nested_configuration,nested_threshold,no_vig_market_probability,opponent,outcome,player_name,policy_expected_value,policy_probability,profit_units,push_probability,quote_timestamp,raw_distribution_probability,research_only,residual_adjustment,residual_model_status,residual_probability,season,side,team,v3_probability,week
-105.0,0.7888,fanatics,0.6118999474979349,shrink_50,7870,4361307,1.9523809523809523,espn-401772783,LOSS,7.5,receptions,0.6118999474979349,residual_half_life_9,0.01,0.4796954314720812,JAX,9.0,Trey McBride,0.03122658987337379,0.5281892289595329,-1.0,0.0,2025-11-23T21:00:37Z,0.7237998949958697,True,0.048493797487451695,READY_WALK_FORWARD,0.5281892289595329,2025,UNDER,ARI,0.7888,12
-160.0,0.9675,betmgm,0.6189728319082266,shrink_50,7870,4430539,1.625,espn-401772783,LOSS,3.5,receptions,0.6189728319082266,residual_half_life_9,0.01,0.5751633986928104,ARI,5.0,Brenton Strange,0.021393821994100226,0.6285500443040617,-1.0,0.0,2025-11-23T21:00:37Z,0.7379456638164531,True,0.05338664561125128,READY_WALK_FORWARD,0.6285500443040617,2025,UNDER,JAX,0.9675,12
128.0,0.8286,fanduel,0.5701659578194913,shrink_50,7870,4432620,2.2800000000000002,espn-401772783,LOSS,3.5,receptions,0.5701659578194913,residual_half_life_9,0.01,0.41384499623777277,ARI,5.0,Parker Washington,0.02706618524571902,0.45046762510777144,-1.0,0.0,2025-11-23T21:00:37Z,0.6403319156389826,True,0.036622628869998675,READY_WALK_FORWARD,0.45046762510777144,2025,UNDER,JAX,0.8286,12
-105.0,0.2939,betmgm,0.5511194355423811,shrink_25,10446,15864,1.9523809523809523,espn-401772784,LOSS,9.5,rushing_yards,0.5511194355423811,residual_half_life_9,0.01,0.4796954314720812,CLE,8.0,Geno Smith,0.023087775712910152,0.524020568048076,-1.0,0.0,2025-11-23T21:00:37Z,0.7044777421695243,True,0.04432513657599474,READY_WALK_FORWARD,0.524020568048076,2025,OVER,LV,0.2939,12
-105.0,0.8212,betmgm,0.5592000181775567,shrink_50,7870,3117251,1.9523809523809523,espn-401772820,LOSS,5.5,receptions,0.5592000181775567,residual_half_life_9,0.01,0.4753937007874017,CAR,7.0,Christian McCaffrey,0.013864012927646718,0.5192962017434288,-1.0,0.0,2025-11-25T01:10:37Z,0.6184000363551133,True,0.04390250095602716,READY_WALK_FORWARD,0.5192962017434288,2025,UNDER,SF,0.8212,12
-114.0,0.9806,betonlineag,0.5612007195566533,shrink_50,7870,4428209,1.8771929824561404,espn-401772820,WIN,3.5,receptions,0.5612007195566533,residual_half_life_9,0.01,0.5,CAR,2.0,Ricky Pearsall,0.013505693080005043,0.5399049019211242,0.8771929824561403,0.0,2025-11-25T01:10:37Z,0.6224014391133065,True,0.03990490192112417,READY_WALK_FORWARD,0.5399049019211242,2025,UNDER,SF,0.9806,12
120.0,0.164,bovada,0.5712668098647,shrink_50,7870,4430034,2.2,espn-401772820,WIN,2.5,receptions,0.5712668098647,residual_half_life_9,0.01,0.4248366013071895,SF,3.0,Xavier Legette,0.04789081458026179,0.4763140066273917,1.2,0.0,2025-11-25T01:10:37Z,0.6425336197294,True,0.05147740532020223,READY_WALK_FORWARD,0.4763140066273917,2025,OVER,CAR,0.164,12
-130.0,0.8933,fanduel,0.6009972629934335,shrink_50,7870,4685472,1.7692307692307692,espn-401772820,WIN,5.5,receptions,0.6009972629934335,residual_half_life_9,0.01,0.5330897279740154,SF,2.0,Tetairoa McMillan,0.02424947346458467,0.5789236154365044,0.7692307692307693,0.0,2025-11-25T01:10:37Z,0.701994525986867,True,0.045833887462488954,READY_WALK_FORWARD,0.5789236154365044,2025,UNDER,CAR,0.8933,12
-118.0,0.6132,betmgm,0.625,shrink_25,10446,3912547,1.847457627118644,espn-401772886,LOSS,1.5,rushing_yards,0.625,residual_half_life_9,0.01,0.5082034454470877,TEN,-1.0,Sam Darnold,0.02158478661593466,0.5529679120214692,-1.0,0.0,2025-11-23T17:55:37Z,1.0,True,0.04476446657438149,READY_WALK_FORWARD,0.5529679120214692,2025,OVER,SEA,0.6132,12
-108.0,0.9288,fanduel,0.6136662615490682,shrink_50,7870,4431268,1.925925925925926,espn-401772886,LOSS,3.5,receptions,0.6136662615490682,residual_half_life_9,0.01,0.4896023956080519,SEA,5.0,Chimere Dike,0.012000642305264486,0.525461871966195,-1.0,0.0,2025-11-23T17:55:37Z,0.7273325230981366,True,0.03585947635814307,READY_WALK_FORWARD,0.525461871966195,2025,UNDER,TEN,0.9288,12
150.0,0.1427,betmgm,0.5596967068357277,shrink_50,7870,4567048,2.5,espn-401772886,WIN,1.5,receptions,0.5596967068357277,residual_half_life_9,0.01,0.37125748502994016,TEN,3.0,Kenneth Walker III,0.04120960060015533,0.41648384024006213,1.5,0.0,2025-11-23T17:55:37Z,0.6193934136714554,True,0.04522635521012197,READY_WALK_FORWARD,0.41648384024006213,2025,OVER,SEA,0.1427,12
-140.0,0.9178,fanatics,0.5904293642995266,shrink_50,7870,4428085,1.7142857142857144,espn-401772887,WIN,2.5,receptions,0.5904293642995266,residual_half_life_9,0.01,0.5445920303605313,MIN,1.0,Luke Musgrave,0.01607665024320104,0.5927113793085339,0.7142857142857143,0.0,2025-11-23T17:55:37Z,0.6808587285990532,True,0.04811934894800263,READY_WALK_FORWARD,0.5927113793085339,2025,UNDER,GB,0.9178,12
126.0,0.2899,fanduel,0.5363399690726938,shrink_50,7870,4429205,2.26,espn-401772887,LOSS,3.5,receptions,0.5363399690726938,residual_half_life_9,0.01,0.41827541827541825,GB,0.0,Jordan Addison,0.017413110480825944,0.4501827922481531,-1.0,0.0,2025-11-23T17:55:37Z,0.5726799381453874,True,0.031907373972734854,READY_WALK_FORWARD,0.4501827922481531,2025,OVER,MIN,0.2899,12
-105.0,0.9995,fanatics,0.6176561219139489,shrink_25,10446,4887558,1.9523809523809523,espn-401772887,LOSS,65.5,rushing_yards,0.6176561219139489,residual_half_life_9,0.01,0.4796954314720812,MIN,107.0,Emanuel Wilson,0.03208913739184449,0.5286310215909448,-1.0,0.0,2025-11-23T17:55:37Z,0.9706244876557958,True,0.04893559011886356,READY_WALK_FORWARD,0.5286310215909448,2025,UNDER,GB,0.9995,12
-112.0,0.9997,fanduel,0.6223482452238869,shrink_25,10446,4887558,1.8928571428571428,espn-401772887,LOSS,67.5,rushing_yards,0.6223482452238869,residual_half_life_9,0.01,0.5,MIN,107.0,Emanuel Wilson,0.03309878370805702,0.5457880366759547,-1.0,0.0,2025-11-23T17:55:37Z,0.9893929808955476,True,0.04578803667595466,READY_WALK_FORWARD,0.5457880366759547,2025,UNDER,GB,0.9997,12
-113.0,0.9998,draftkings,0.6246943068788559,shrink_25,10446,4887558,1.8849557522123894,espn-401772887,LOSS,68.5,rushing_yards,0.6246943068788559,residual_half_life_9,0.01,0.5021058838394474,MIN,107.0,Emanuel Wilson,0.03343106736422846,0.5482521624983935,-1.0,0.0,2025-11-23T17:55:37Z,0.9987772275154235,True,0.04614627865894605,READY_WALK_FORWARD,0.5482521624983935,2025,UNDER,GB,0.9998,12
-118.0,0.9998,betonlineag,0.625,shrink_25,10446,4887558,1.847457627118644,espn-401772887,LOSS,69.5,rushing_yards,0.625,residual_half_life_9,0.01,0.5082034454470877,MIN,107.0,Emanuel Wilson,0.02158478661593466,0.5529679120214692,-1.0,0.0,2025-11-23T17:55:37Z,1.0,True,0.04476446657438149,READY_WALK_FORWARD,0.5529679120214692,2025,UNDER,GB,0.9998,12
-118.0,0.9998,betmgm,0.625,shrink_25,10446,4887558,1.847457627118644,espn-401772887,LOSS,70.5,rushing_yards,0.625,residual_half_life_9,0.01,0.5082034454470877,MIN,107.0,Emanuel Wilson,0.02158478661593466,0.5529679120214692,-1.0,0.0,2025-11-23T17:55:37Z,1.0,True,0.04476446657438149,READY_WALK_FORWARD,0.5529679120214692,2025,UNDER,GB,0.9998,12
105.0,0.9336,draftkings,0.5978179865851369,shrink_50,7870,4242392,2.05,espn-401772888,LOSS,2.5,receptions,0.5978179865851369,residual_half_life_9,0.01,0.4599960684096717,NYG,3.0,Brock Wright,0.036235451433134,0.505480708016163,-1.0,0.0,2025-11-23T17:55:37Z,0.6956359731702737,True,0.04548463960649124,READY_WALK_FORWARD,0.505480708016163,2025,UNDER,DET,0.9336,12
120.0,0.7478,fanatics,0.596236039584616,shrink_50,7870,4374302,2.2,espn-401772888,LOSS,6.5,receptions,0.596236039584616,residual_half_life_9,0.01,0.42197452229299365,NYG,9.0,Amon-Ra St. Brown,0.0183168951541115,0.46287131597914155,-1.0,0.0,2025-11-23T17:55:37Z,0.6924720791692321,True,0.0408967936861479,READY_WALK_FORWARD,0.46287131597914155,2025,UNDER,DET,0.7478,12
-102.0,0.8221,fanduel,0.5688922841008348,shrink_50,7870,4429795,1.9803921568627452,espn-401772888,LOSS,3.5,receptions,0.5688922841008348,residual_half_life_9,0.01,0.475259772389906,NYG,11.0,Jahmyr Gibbs,0.020505416864922466,0.515304715446644,-1.0,0.0,2025-11-23T17:55:37Z,0.6377845682016697,True,0.040044943056738,READY_WALK_FORWARD,0.515304715446644,2025,UNDER,DET,0.8221,12
124.0,0.261,fanduel,0.5510803009277414,shrink_25,10446,14880,2.24,espn-401772889,WIN,0.5,rushing_yards,0.5510803009277414,residual_half_life_9,0.01,0.42162374166557726,NO,5.0,Kirk Cousins,0.058529935652748444,0.47255800698783407,1.24,0.0,2025-11-23T21:20:37Z,0.7043212037109655,True,0.05093426532225681,READY_WALK_FORWARD,0.47255800698783407,2025,OVER,ATL,0.261,12
120.0,0.8792,betmgm,0.5760026632676817,shrink_50,7870,4040655,2.2,espn-401772889,WIN,3.5,receptions,0.5760026632676817,residual_half_life_9,0.01,0.4248366013071895,NO,3.0,Darnell Mooney,0.0315307778477949,0.4688776262944522,1.2,0.0,2025-11-23T21:20:37Z,0.6520053265353634,True,0.0440410249872627,READY_WALK_FORWARD,0.4688776262944522,2025,UNDER,ATL,0.8792,12
120.0,0.4699,betmgm,0.6212418660161487,shrink_50,7870,4430807,2.2,espn-401772889,WIN,4.5,receptions,0.6212418660161487,residual_half_life_9,0.01,0.4278523489932886,NO,2.0,Bijan Robinson,0.03487740171440812,0.47039881896109453,1.2,0.0,2025-11-23T21:20:37Z,0.7424837320322974,True,0.04254646996780592,READY_WALK_FORWARD,0.47039881896109453,2025,UNDER,ATL,0.4699,12
-151.0,0.648,draftkings,0.6686962591187693,shrink_50,7870,4430807,1.6622516556291391,espn-401772889,WIN,5.5,receptions,0.6686962591187693,residual_half_life_9,0.01,0.5673756420421249,NO,2.0,Bijan Robinson,0.02801081792849569,0.6184447550087763,0.6622516556291391,0.0,2025-11-23T21:20:37Z,0.8373925182375386,True,0.0510691129666514,READY_WALK_FORWARD,0.6184447550087763,2025,UNDER,ATL,0.648,12
-118.0,0.9929,betonlineag,0.6295362627758333,shrink_50,7870,4569559,1.847457627118644,espn-401772889,LOSS,2.5,receptions,0.6295362627758333,residual_half_life_9,0.01,0.5082034454470877,ATL,3.0,Devaughn Vele,0.03938043912031025,0.5626004211752138,-1.0,0.0,2025-11-23T21:20:37Z,0.7590725255516666,True,0.054396975728126074,READY_WALK_FORWARD,0.5626004211752138,2025,UNDER,NO,0.9929,12
145.0,0.2385,draftkings,0.5383161522035738,shrink_50,7870,3676833,2.45,espn-401772890,LOSS,1.5,receptions,0.5383161522035738,residual_half_life_9,0.01,0.38560064716192527,PHI,1.0,KaVontae Turpin,0.03622387087702983,0.42294851872531825,-1.0,0.0,2025-11-23T21:20:37Z,0.5766323044071474,True,0.037347871563392976,READY_WALK_FORWARD,0.42294851872531825,2025,OVER,DAL,0.2385,12
-122.0,0.7003,fanduel,0.618557233935346,shrink_50,7870,4242355,1.819672131147541,espn-401772890,LOSS,4.5,receptions,0.618557233935346,residual_half_life_9,0.01,0.5187593796898449,PHI,5.0,Jake Ferguson,0.01693179649622678,0.5588544106871156,-1.0,0.0,2025-11-23T21:20:37Z,0.7371144678706919,True,0.04009503099727074,READY_WALK_FORWARD,0.5588544106871156,2025,UNDER,DAL,0.7003,12
-145.0,0.4179,betmgm,0.75,shrink_50,7870,4372096,1.6896551724137931,espn-401772890,LOSS,0.5,receptions,0.75,residual_half_life_9,0.01,0.554140127388535,PHI,0.0,Luke Schoonmaker,0.029033236929692674,0.6090196708359406,-1.0,0.0,2025-11-23T21:20:37Z,1.0,True,0.05487954344740553,READY_WALK_FORWARD,0.6090196708359406,2025,OVER,DAL,0.4179,12
-135.0,0.9507,betonlineag,0.6337475051338406,shrink_50,7870,16800,1.7407407407407407,espn-401772929,WIN,5.5,receptions,0.6337475051338406,residual_half_life_9,0.01,0.5407914020517831,TB,5.0,Davante Adams,0.01998384630881611,0.5859481670284689,0.7407407407407407,0.0,2025-11-24T01:15:37Z,0.7674950102676811,True,0.04515676497668575,READY_WALK_FORWARD,0.5859481670284689,2025,UNDER,LAR,0.9507,12
-113.0,0.9327,draftkings,0.5278178992904754,shrink_50,7870,4242557,1.8849557522123894,espn-401772929,LOSS,2.5,receptions,0.5278178992904754,residual_half_life_9,0.01,0.5,TB,4.0,Colby Parkinson,0.016154181371788756,0.5390864905869114,-1.0,0.0,2025-11-24T01:15:37Z,0.5556357985809509,True,0.03908649058691138,READY_WALK_FORWARD,0.5390864905869114,2025,UNDER,LAR,0.9327,12
-115.0,0.9338,bovada,0.6356450727887799,shrink_50,7870,4426515,1.8695652173913042,espn-401772929,WIN,7.5,receptions,0.6356450727887799,residual_half_life_9,0.01,0.5,TB,7.0,Puka Nacua,0.044453433804356346,0.5586611390116325,0.8695652173913043,0.0,2025-11-24T01:15:37Z,0.7712901455775598,True,0.0586611390116325,READY_WALK_FORWARD,0.5586611390116325,2025,UNDER,LAR,0.9338,12
-106.0,0.0811,draftkings,0.5401318914560275,shrink_25,24180,4430737,1.9433962264150944,espn-401772929,LOSS,10.5,receiving_yards,0.5401318914560275,residual_half_life_9,0.01,0.4873460435296103,TB,2.0,Kyren Williams,0.014941001154817057,0.5222511947689835,-1.0,0.0,2025-11-24T01:15:37Z,0.66052756582411,True,0.03490515123937321,READY_WALK_FORWARD,0.5222511947689835,2025,OVER,LAR,0.0811,12
133.0,0.1141,draftkings,0.5732478164601009,shrink_50,7870,4430871,2.33,espn-401772929,LOSS,1.5,receptions,0.5732478164601009,residual_half_life_9,0.01,0.40534454286143223,LAR,1.0,Sean Tucker,0.03860094861029295,0.44575148009025445,-1.0,0.0,2025-11-24T01:15:37Z,0.6464956329202018,True,0.040406937228822215,READY_WALK_FORWARD,0.44575148009025445,2025,OVER,TB,0.1141,12
-145.0,0.9188,betmgm,0.618905039806476,shrink_50,8288,4372016,1.6896551724137931,espn-401772790,WIN,5.5,receptions,0.618905039806476,residual_half_life_9,0.03,0.554140127388535,NYJ,5.0,Jaylen Waddle,0.03257826982540507,0.6111177515293214,0.6896551724137931,0.0,2025-12-07T17:55:37Z,0.7378100796129521,True,0.05697762414078633,READY_WALK_FORWARD,0.6111177515293214,2025,UNDER,MIA,0.9188,14
136.0,0.4145,draftkings,0.5626049397812479,shrink_50,8288,15795,2.3600000000000003,espn-401772791,LOSS,1.5,receptions,0.5626049397812479,residual_half_life_9,0.03,0.4002103295162421,PIT,0.0,DeAndre Hopkins,0.07060655894304602,0.45364684700976515,-1.0,0.0,2025-12-07T17:55:37Z,0.6252098795624959,True,0.05343651749352307,READY_WALK_FORWARD,0.45364684700976515,2025,OVER,BAL,0.4145,14
-125.0,0.541,betmgm,0.7072207414495197,shrink_50,8288,4241263,1.8,espn-401772791,WIN,0.5,receptions,0.7072207414495197,residual_half_life_9,0.03,0.5203045685279188,PIT,1.0,Charlie Kolar,0.046011911601482824,0.5811177286674905,0.8,0.0,2025-12-07T17:55:37Z,0.9144414828990395,True,0.06081316013957161,READY_WALK_FORWARD,0.5811177286674905,2025,OVER,BAL,0.541,14
116.0,0.4146,draftkings,0.584508060449388,shrink_25,10947,8439,2.16,espn-401772791,LOSS,0.5,rushing_yards,0.584508060449388,residual_half_life_9,0.03,0.4389107846649946,BAL,0.0,Aaron Rodgers,0.062219464280734216,0.4917682705003399,-1.0,0.0,2025-12-07T17:55:37Z,0.8380322417975519,True,0.052857485835345275,READY_WALK_FORWARD,0.4917682705003399,2025,OVER,PIT,0.4146,14
120.0,0.6928,betmgm,0.5922561391724885,shrink_50,8288,2976592,2.2,espn-401772792,LOSS,1.5,receptions,0.5922561391724885,residual_half_life_9,0.03,0.4248366013071895,NO,1.0,Sterling Shepard,0.054194565441992304,0.47917934792817823,-1.0,0.0,2025-12-07T17:55:37Z,0.6845122783449772,True,0.05434274662098876,READY_WALK_FORWARD,0.47917934792817823,2025,OVER,TB,0.6928,14
-125.0,0.7777,bovada,0.5763049316783239,shrink_50,8288,3929645,1.8,espn-401772792,WIN,4.5,receptions,0.5763049316783239,residual_half_life_9,0.03,0.5203045685279188,TB,4.0,Juwan Johnson,0.03144423763399751,0.5730245764633319,0.8,0.0,2025-12-07T17:55:37Z,0.6526098633566477,True,0.052720007935413093,READY_WALK_FORWARD,0.5730245764633319,2025,UNDER,NO,0.7777,14
-128.0,0.6229,fanduel,0.5866970423246026,shrink_50,8288,4697815,1.78125,espn-401772792,LOSS,1.5,receptions,0.5866970423246026,residual_half_life_9,0.03,0.5314041433738902,NO,1.0,Rachaad White,0.035448625691992086,0.581304491616557,-1.0,0.0,2025-12-07T17:55:37Z,0.6733940846492052,True,0.04990034824266676,READY_WALK_FORWARD,0.581304491616557,2025,OVER,TB,0.6229,14
115.0,0.935,betmgm,0.6013079502195229,shrink_50,8288,4430539,2.15,espn-401772793,WIN,3.5,receptions,0.6013079502195229,residual_half_life_9,0.03,0.43348916277093075,IND,3.0,Brenton Strange,0.053598603669236855,0.49004586217173807,1.15,0.0,2025-12-07T17:55:37Z,0.7026159004390458,True,0.05655669940080732,READY_WALK_FORWARD,0.49004586217173807,2025,UNDER,JAX,0.935,14
-150.0,0.4792,bovada,0.6124114450881165,shrink_50,8288,4259545,1.6666666666666665,espn-401772897,WIN,1.5,receptions,0.6124114450881165,residual_half_life_9,0.03,0.5633187772925764,GB,3.0,D'Andre Swift,0.03764796703068307,0.6225887802184099,0.6666666666666666,0.0,2025-12-07T21:20:38Z,0.724822890176233,True,0.05927000292583351,READY_WALK_FORWARD,0.6225887802184099,2025,OVER,CHI,0.4792,14
130.0,0.8783,betonlineag,0.6503109114089949,shrink_50,8288,4685278,2.3,espn-401772897,LOSS,3.5,receptions,0.6503109114089949,residual_half_life_9,0.03,0.4090010643150372,GB,4.0,Luther Burden III,0.09558473548993629,0.4763411893434506,-1.0,0.0,2025-12-07T21:20:38Z,0.8006218228179897,True,0.06734012502841341,READY_WALK_FORWARD,0.4763411893434506,2025,UNDER,CHI,0.8783,14
107.0,0.488,draftkings,0.5768580803146193,shrink_50,8288,3123076,2.0700000000000003,espn-401772898,LOSS,1.5,receptions,0.5768580803146193,residual_half_life_9,0.03,0.4552526940586642,TEN,1.0,David Njoku,0.03334210774316415,0.4991990858662628,-1.0,0.0,2025-12-07T17:55:37Z,0.6537161606292384,True,0.04394639180759863,READY_WALK_FORWARD,0.4991990858662628,2025,OVER,CLE,0.488,14
-115.0,0.2271,bovada,0.5928316894412866,shrink_50,8288,4428557,1.8695652173913042,espn-401772898,LOSS,2.5,receptions,0.5928316894412866,residual_half_life_9,0.03,0.5,CLE,2.0,Tyjae Spears,0.03079228602392403,0.5513540134546571,-1.0,0.0,2025-12-07T17:55:37Z,0.6856633788825732,True,0.051354013454657066,READY_WALK_FORWARD,0.5513540134546571,2025,OVER,TEN,0.2271,14
125.0,0.0061,bovada,0.594650830948505,shrink_50,8288,3121409,2.25,espn-401772899,LOSS,1.5,receptions,0.594650830948505,residual_half_life_9,0.03,0.4165029469548134,MIN,1.0,Noah Brown,0.07052042358396127,0.47578685492620504,-1.0,0.0,2025-12-07T17:55:37Z,0.68930166189701,True,0.05928390797139166,READY_WALK_FORWARD,0.47578685492620504,2025,OVER,WAS,0.0061,14
-140.0,0.4091,betmgm,0.75,shrink_50,8288,3921690,1.7142857142857144,espn-401772899,WIN,0.5,receptions,0.75,residual_half_life_9,0.03,0.5445920303605313,WAS,2.0,Josh Oliver,0.053700738842622,0.6146587643248628,0.7142857142857143,0.0,2025-12-07T17:55:37Z,1.0,True,0.0700667339643315,READY_WALK_FORWARD,0.6146587643248628,2025,OVER,MIN,0.4091,14
140.0,0.2965,bovada,0.5503699824524836,shrink_50,8288,4429205,2.4,espn-401772899,WIN,3.5,receptions,0.5503699824524836,residual_half_life_9,0.03,0.39094650205761317,WAS,4.0,Jordan Addison,0.07349874749748653,0.44729114479061943,1.4,0.0,2025-12-07T17:55:37Z,0.6007399649049672,True,0.05634464273300627,READY_WALK_FORWARD,0.44729114479061943,2025,OVER,MIN,0.2965,14
-130.0,0.4024,betmgm,0.75,shrink_50,8288,4426385,1.7692307692307692,espn-401772900,WIN,0.5,receptions,0.75,residual_half_life_9,0.03,0.5306122448979592,ATL,2.0,Zach Charbonnet,0.06636481180678006,0.6027279371081801,0.7692307692307693,0.0,2025-12-07T17:55:37Z,1.0,True,0.07211569221022085,READY_WALK_FORWARD,0.6027279371081801,2025,OVER,SEA,0.4024,14
115.0,0.4744,bovada,0.5919537511578727,shrink_50,8288,4430807,2.15,espn-401772900,WIN,4.5,receptions,0.5919537511578727,residual_half_life_9,0.03,0.43668122270742354,SEA,2.0,Bijan Robinson,0.07497102695348434,0.49998652416441136,1.15,0.0,2025-12-07T17:55:37Z,0.6839075023157456,True,0.06330530145698782,READY_WALK_FORWARD,0.49998652416441136,2025,UNDER,ATL,0.4744,14
140.0,0.8586,bovada,0.5899141019384225,shrink_50,8288,4360761,2.4,espn-401772901,LOSS,5.5,receptions,0.5899141019384225,residual_half_life_9,0.03,0.39094650205761317,LAR,11.0,Michael Wilson,0.076877461212703,0.4486989421719596,-1.0,0.0,2025-12-07T21:20:38Z,0.6798282038768451,True,0.05775244011434644,READY_WALK_FORWARD,0.4486989421719596,2025,UNDER,ARI,0.8586,14
105.0,0.9114,bovada,0.6038866895804474,shrink_50,8288,4426515,2.05,espn-401772901,WIN,7.5,receptions,0.6038866895804474,residual_half_life_9,0.03,0.4592085979482169,ARI,7.0,Puka Nacua,0.042395355388885836,0.5084855392140907,1.05,0.0,2025-12-07T21:20:38Z,0.7077733791608949,True,0.049276941265873786,READY_WALK_FORWARD,0.5084855392140907,2025,UNDER,LAR,0.9114,14
-120.0,0.2225,betmgm,0.75,shrink_50,8288,4429096,1.8333333333333335,espn-401772901,WIN,0.5,receptions,0.75,residual_half_life_9,0.03,0.5101214574898786,ARI,1.0,Blake Corum,0.07272056378223118,0.5851203075175806,0.8333333333333334,0.0,2025-12-07T21:20:38Z,1.0,True,0.07499885002770201,READY_WALK_FORWARD,0.5851203075175806,2025,OVER,LAR,0.2225,14
160.0,0.0899,betmgm,0.5485590232430942,shrink_50,8288,3116389,2.6,espn-401772902,LOSS,1.5,receptions,0.5485590232430942,residual_half_life_9,0.03,0.3621495327102804,BUF,1.0,Samaje Perine,0.03315331891221418,0.3973666611200824,-1.0,0.0,2025-12-07T17:55:37Z,0.5971180464861885,True,0.03521712840980201,READY_WALK_FORWARD,0.3973666611200824,2025,OVER,CIN,0.0899,14
100.0,0.9206,williamhill_us,0.5602861042508016,shrink_25,10947,3918298,2.0,espn-401772902,LOSS,35.5,rushing_yards,0.5602861042508016,residual_half_life_9,0.03,0.4653465346534653,CIN,78.0,Josh Allen,0.046136756016906144,0.5230683780084531,-1.0,0.0,2025-12-07T17:55:37Z,0.7411444170032067,True,0.057721843354987756,READY_WALK_FORWARD,0.5230683780084531,2025,UNDER,BUF,0.9206,14
-143.0,0.7537,betonlineag,0.6184393515807564,shrink_50,8288,4362628,1.6993006993006992,espn-401772902,WIN,7.5,receptions,0.6184393515807564,residual_half_life_9,0.03,0.552733296521259,BUF,5.0,Ja'Marr Chase,0.04226139653287164,0.6133472415810727,0.6993006993006993,0.0,2025-12-07T17:55:37Z,0.7368787031615127,True,0.060613945059813656,READY_WALK_FORWARD,0.6133472415810727,2025,UNDER,CIN,0.7537,14
111.0,0.5133,draftkings,0.5606417439134241,shrink_50,8288,4368003,2.1100000000000003,espn-401772902,WIN,1.5,receptions,0.5606417439134241,residual_half_life_9,0.03,0.44680772497322846,BUF,2.0,Andrei Iosivas,0.034007218541019624,0.4900508144744168,1.11,0.0,2025-12-07T17:55:37Z,0.6212834878268483,True,0.043243089501188325,READY_WALK_FORWARD,0.4900508144744168,2025,OVER,CIN,0.5133,14
-135.0,0.5603,betmgm,0.624970679168401,shrink_50,8288,4635008,1.7407407407407407,espn-401772902,WIN,1.5,receptions,0.624970679168401,residual_half_life_9,0.03,0.5346534653465347,CIN,2.0,Keon Coleman,0.03484054614261395,0.594482866932991,0.7407407407407407,0.0,2025-12-07T17:55:37Z,0.749941358336802,True,0.05982940158645633,READY_WALK_FORWARD,0.594482866932991,2025,OVER,BUF,0.5603,14
116.0,0.618,fanduel,0.5898718849075385,shrink_25,10947,3046779,2.16,espn-401772947,LOSS,0.5,rushing_yards,0.5898718849075385,residual_half_life_9,0.03,0.4368658399098084,DAL,-2.0,Jared Goff,0.07321386527913576,0.4968582709625628,-1.0,0.0,2025-12-05T01:10:38Z,0.8594875396301539,True,0.059992431052754425,READY_WALK_FORWARD,0.4968582709625628,2025,OVER,DET,0.618,14
105.0,0.6527,betonlineag,0.6250844225582834,shrink_50,8288,4242355,2.05,espn-401772947,LOSS,4.5,receptions,0.6250844225582834,residual_half_life_9,0.03,0.4592085979482169,DET,5.0,Jake Ferguson,0.06013957810254178,0.517141257610996,-1.0,0.0,2025-12-05T01:10:38Z,0.7501688451165669,True,0.05793265966277916,READY_WALK_FORWARD,0.517141257610996,2025,UNDER,DAL,0.6527,14
100.0,0.4183,betmgm,0.75,shrink_50,8288,4372096,2.0,espn-401772947,WIN,0.5,receptions,0.75,residual_half_life_9,0.03,0.4653465346534653,DET,1.0,Luke Schoonmaker,0.09197003815580995,0.545985019077905,1.0,0.0,2025-12-05T01:10:38Z,1.0,True,0.08063848442443966,READY_WALK_FORWARD,0.545985019077905,2025,OVER,DAL,0.4183,14
-142.0,0.7596,fanduel,0.6634714643562157,shrink_50,8288,4374302,1.704225352112676,espn-401772947,WIN,6.5,receptions,0.6634714643562157,residual_half_life_9,0.03,0.5543606364172068,DAL,6.0,Amon-Ra St. Brown,0.037321761398699194,0.6086764054488235,0.704225352112676,0.0,2025-12-05T01:10:38Z,0.8269429287124315,True,0.05431576903161672,READY_WALK_FORWARD,0.6086764054488235,2025,UNDER,DET,0.7596,14
110.0,0.8335,betmgm,0.5816871463546724,shrink_50,8288,4429795,2.1,espn-401772947,LOSS,4.5,receptions,0.5816871463546724,residual_half_life_9,0.03,0.4458598726114649,DAL,7.0,Jahmyr Gibbs,0.05831238753022028,0.5039582797762954,-1.0,0.0,2025-12-05T01:10:38Z,0.663374292709345,True,0.058098407164830446,READY_WALK_FORWARD,0.5039582797762954,2025,UNDER,DET,0.8335,14
100.0,0.3134,fanatics,0.5709459459459459,isotonic,8497,3915411,2.0,espn-401772795,WIN,1.5,receptions,0.5709459459459459,residual_half_life_9,0.03,0.4653465346534653,NE,3.0,Ty Johnson,0.03387199994581125,0.5169359999729056,1.0,0.0,2025-12-14T17:55:37Z,0.6447267278771642,True,0.05158946531944031,READY_WALK_FORWARD,0.5169359999729056,2025,OVER,BUF,0.3134,15
