absolute_edge,american_odds,bookmaker,canonical_player_id,clv,decimal_odds,edge,edge_bucket,edge_direction,game_id,grade,line,market,model_probability,no_vig_market_probability,opportunity_key,outcome,player_name,prediction_cutoff,probability_bucket,profit_units,quote_timestamp,season,selection_policy,side,team,week
0.5101214574898786,-120.0,betmgm,4368003,,1.8333333333333335,-0.5101214574898786,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,39.5,receiving_yards,0.0,0.5101214574898786,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""OVER"",39.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.5101214574898786,-120.0,draftkings,4368003,,1.8333333333333335,-0.5101214574898786,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,40.5,receiving_yards,0.0,0.5101214574898786,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""OVER"",40.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.5123152709359606,-120.0,betonlineag,4368003,,1.8333333333333335,-0.5123152709359606,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,41.5,receiving_yards,0.0,0.5123152709359606,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""OVER"",41.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.5,-110.0,fanduel,4368003,,1.9090909090909092,-0.5,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,42.5,receiving_yards,0.0,0.5,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""OVER"",42.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.5541401273885351,110.0,bovada,4368003,,2.1,0.5541401273885351,>=10%,POSITIVE,espn-401671628,WIN,39.5,receiving_yards,1.0,0.4458598726114649,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""UNDER"",39.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,90-100%,1.1,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.5101214574898785,-110.0,draftkings,4368003,,1.9090909090909092,0.5101214574898785,>=10%,POSITIVE,espn-401671628,WIN,40.5,receiving_yards,1.0,0.48987854251012153,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""UNDER"",40.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,90-100%,0.9090909090909091,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.5123152709359605,-108.0,betonlineag,4368003,,1.925925925925926,0.5123152709359605,>=10%,POSITIVE,espn-401671628,WIN,41.5,receiving_yards,1.0,0.4876847290640395,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""UNDER"",41.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,90-100%,0.9259259259259259,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.5,-110.0,fanduel,4368003,,1.9090909090909092,0.5,>=10%,POSITIVE,espn-401671628,WIN,42.5,receiving_yards,1.0,0.5,"[2024,1,""espn-401671628"",""4368003"",""receiving_yards"",""UNDER"",42.5]",26.0,Andrei Iosivas,2024-09-08T17:00:00Z,90-100%,0.9090909090909091,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.47967854251012154,-110.0,betmgm,4368003,,1.9090909090909092,-0.47967854251012154,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,3.5,receptions,0.0102,0.48987854251012153,"[2024,1,""espn-401671628"",""4368003"",""receptions"",""OVER"",3.5]",3.0,Andrei Iosivas,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.5204122448979591,100.0,bovada,4368003,,2.0,0.5204122448979591,>=10%,POSITIVE,espn-401671628,WIN,3.5,receptions,0.9898,0.4693877551020409,"[2024,1,""espn-401671628"",""4368003"",""receptions"",""UNDER"",3.5]",3.0,Andrei Iosivas,2024-09-08T17:00:00Z,90-100%,1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
