feature,importance,importance_stddev,market,test_rows,test_week,train_rows
rolling_std_5,0.0007755079767228113,0.002636523535197033,passing_tds,77,17,956
rolling_std_all,-0.003366839847048908,0.006841145606161719,passing_tds,77,17,956
last_value,-0.001241363422520747,0.0006939603346920382,passing_tds,77,17,956
recent_form_delta,0.0044791098250257285,0.010502350395961754,passing_tds,77,17,956
zero_rate,0.01594604775408448,0.0027249636788243535,passing_tds,77,17,956
usage_mean_3,0.05550741314754868,0.016874716107172623,passing_tds,77,17,956
usage_mean_all,0.01249939637971198,0.0072531977591048956,passing_tds,77,17,956
team_market_mean_5,-0.000526566185106514,0.003691569995342247,passing_tds,77,17,956
opponent_allowed_mean_5,0.002076614992145265,0.002619458663625367,passing_tds,77,17,956
team_plays_mean_5,7.239913750682892e-05,0.0038717602935103537,passing_tds,77,17,956
qb_strength_mean_5,0.018717362879913702,0.008636534443500493,passing_tds,77,17,956
home,-0.003250954202671519,0.0025854403283239627,passing_tds,77,17,956
season_week,-0.00010148968426080263,0.00804451063243253,passing_tds,77,17,956
game_total,0.0,0.0,passing_tds,77,17,956
team_spread,0.0,0.0,passing_tds,77,17,956
implied_team_total,0.0,0.0,passing_tds,77,17,956
history_games,-0.018254070770616516,0.011072305275609021,passing_tds,71,18,1033
rolling_mean_3,-0.004083073242645741,0.00737576679482522,passing_tds,71,18,1033
rolling_mean_5,-0.0147517641378748,0.00684942330719713,passing_tds,71,18,1033
rolling_mean_all,-0.021818794863804003,0.017560125477172676,passing_tds,71,18,1033
rolling_std_5,-0.011048317020030219,0.002611793308023103,passing_tds,71,18,1033
rolling_std_all,-0.017051862081995096,0.008876608812232172,passing_tds,71,18,1033
last_value,0.007577333239074479,0.002725950110033952,passing_tds,71,18,1033
recent_form_delta,-0.0072846452881249356,0.009206009480624224,passing_tds,71,18,1033
zero_rate,-0.004353835217508828,0.005421366630198829,passing_tds,71,18,1033
usage_mean_3,0.024698083473606934,0.03287415414540394,passing_tds,71,18,1033
