canonical_player_id,game_id,history_depth,interval_width_80,market,model_disagreement,player_name,season,stability_class,stability_score,team,week
4038815,espn-401671761,16,24.307163194039624,rushing_yards,1.7712251259141318,Rico Dowdle,2024,MODERATE_STABILITY,52.51547151828325,DAL,1
4241389,espn-401671761,11,14.573024289177074,rushing_yards,1.9445302997673881,CeeDee Lamb,2024,MODERATE_STABILITY,52.88321700761026,DAL,1
4249836,espn-401671761,12,27.08702346275375,rushing_yards,10.058796738452902,Pierre Strong Jr.,2024,MODERATE_STABILITY,54.49986724439198,CLE,1
4372019,espn-401671761,16,34.981520385760575,rushing_yards,2.2806341301371305,Jerome Ford,2024,MODERATE_STABILITY,62.68029944971714,CLE,1
4431453,espn-401671761,6,13.392667517890025,rushing_yards,4.545543544266842,Deuce Vaughn,2024,MODERATE_STABILITY,56.099509043086066,DAL,1
3052587,espn-401671770,16,13.781780431533269,rushing_yards,5.093780654499339,Baker Mayfield,2024,HIGH_VARIANCE,45.569134999991135,TB,1
3068267,espn-401671770,12,32.2157470157854,rushing_yards,9.9213897581052,Austin Ekeler,2024,MODERATE_STABILITY,66.36786778052496,WAS,1
4241474,espn-401671770,15,37.483395863517586,rushing_yards,5.897101395739448,Brian Robinson Jr.,2024,HIGH_STABILITY,70.05352413940385,WAS,1
4697815,espn-401671770,16,43.98951316109523,rushing_yards,5.046066281823087,Rachaad White,2024,HIGH_STABILITY,80.32724573474147,TB,1
2973405,espn-401671792,7,15.072237572396855,rushing_yards,3.5117047401219406,Kalif Raymond,2024,HIGH_VARIANCE,43.08130951924367,DET,1
3046779,espn-401671792,12,10.470557506839492,rushing_yards,3.5001840200239727,Jared Goff,2024,MODERATE_STABILITY,52.01267228109442,DET,1
4035538,espn-401671792,14,46.976615300321534,rushing_yards,2.6716785366178257,David Montgomery,2024,HIGH_STABILITY,72.9007873237162,DET,1
4243003,espn-401671792,5,30.789197941265613,rushing_yards,5.622321350944652,Ronnie Rivers,2024,HIGH_VARIANCE,41.45810152531369,LAR,1
4426388,espn-401671792,3,17.086189879364472,rushing_yards,4.0871506392371755,Jameson Williams,2024,INSUFFICIENT_EVIDENCE,30.659610101670708,DET,1
4426515,espn-401671792,7,24.549685456202802,rushing_yards,8.782299275660792,Puka Nacua,2024,HIGH_VARIANCE,42.301921754577855,LAR,1
4429795,espn-401671792,15,45.34736208823054,rushing_yards,5.629881741201636,Jahmyr Gibbs,2024,MODERATE_STABILITY,67.78847854144188,DET,1
4430737,espn-401671792,11,56.79897450218532,rushing_yards,31.27374956314363,Kyren Williams,2024,HIGH_STABILITY,71.62372439306606,LAR,1
14163,espn-401671696,8,26.672133395845954,rushing_yards,13.60610981301226,Tyrod Taylor,2024,MODERATE_STABILITY,60.17722619296815,NYJ,1
3126486,espn-401671696,15,19.767059489852837,rushing_yards,1.5414147527355935,Deebo Samuel,2024,HIGH_VARIANCE,41.03911914239642,SF,1
4360569,espn-401671696,9,30.526715845917213,rushing_yards,1.6082389602945817,Jordan Mason,2024,HIGH_VARIANCE,45.61352763761796,SF,1
4361741,espn-401671696,13,13.180173604712014,rushing_yards,3.884807278610189,Brock Purdy,2024,HIGH_VARIANCE,40.179902757751805,SF,1
4427366,espn-401671696,17,47.66514228351866,rushing_yards,7.3146786073602215,Breece Hall,2024,MODERATE_STABILITY,67.63106286321067,NYJ,1
15847,espn-401671789,13,5.0,receptions,0.07192930517720875,Travis Kelce,2024,MODERATE_STABILITY,67.70581823426328,KC,1
2971618,espn-401671789,15,4.0,receptions,0.6254891446693238,Nelson Agholor,2024,HIGH_VARIANCE,43.86879661812539,BAL,1
3043078,espn-401671789,15,3.0,receptions,0.5656477830644426,Derrick Henry,2024,MODERATE_STABILITY,54.125249479553055,BAL,1
3116365,espn-401671789,10,5.0,receptions,0.8155751357301955,Mark Andrews,2024,MODERATE_STABILITY,64.92174518925623,BAL,1
3116389,espn-401671789,13,4.0,receptions,0.6703767591393657,Samaje Perine,2024,MODERATE_STABILITY,59.58820856370876,KC,1
3118892,espn-401671789,13,4.0,receptions,0.12824783760021252,Justin Watson,2024,MODERATE_STABILITY,51.796930383013596,KC,1
3120348,espn-401671789,10,4.0,receptions,0.8712762528633009,JuJu Smith-Schuster,2024,MODERATE_STABILITY,55.24543498778624,KC,1
4038441,espn-401671789,12,4.0,receptions,0.83096979310772,Justice Hill,2024,MODERATE_STABILITY,55.95203927731678,BAL,1
4240472,espn-401671789,14,4.0,receptions,0.21636929662117543,Noah Gray,2024,MODERATE_STABILITY,56.23608606328089,KC,1
4360939,espn-401671789,14,5.0,receptions,1.8074920648591968,Rashod Bateman,2024,MODERATE_STABILITY,57.85595438182243,BAL,1
4361050,espn-401671789,12,4.0,receptions,0.5229941339738771,Isaiah Likely,2024,MODERATE_STABILITY,60.46082654593578,BAL,1
4361529,espn-401671789,12,5.0,receptions,0.3748345151316843,Isiah Pacheco,2024,MODERATE_STABILITY,65.28348741534322,KC,1
4428331,espn-401671789,14,6.0,receptions,0.671791591787354,Rashee Rice,2024,HIGH_STABILITY,69.3258819398754,KC,1
4429615,espn-401671789,15,6.0,receptions,1.1435743014526007,Zay Flowers,2024,MODERATE_STABILITY,65.00282392484655,BAL,1
3121023,espn-401671805,14,5.0,receptions,0.5389929297859037,Dallas Goedert,2024,MODERATE_STABILITY,65.75847884527411,PHI,1
3929630,espn-401671805,14,4.0,receptions,0.4946936461884799,Saquon Barkley,2024,HIGH_VARIANCE,48.49333928834742,PHI,1
4047365,espn-401671805,11,4.0,receptions,0.09884388750505124,Josh Jacobs,2024,MODERATE_STABILITY,57.14278715209226,GB,1
4047646,espn-401671805,17,5.0,receptions,0.3931129685366672,A.J. Brown,2024,MODERATE_STABILITY,64.18540635058943,PHI,1
4241374,espn-401671805,2,3.0,receptions,0.564803387175592,Grant Calcaterra,2024,INSUFFICIENT_EVIDENCE,51.08592020685887,PHI,1
4241478,espn-401671805,16,5.0,receptions,0.10973408612158853,DeVonta Smith,2024,HIGH_STABILITY,69.1744979781938,PHI,1
4248528,espn-401671805,9,5.0,receptions,0.2631533225770881,Christian Watson,2024,MODERATE_STABILITY,57.437073300767324,GB,1
4361409,espn-401671805,17,3.0,receptions,0.4554704953124369,Jahan Dotson,2024,HIGH_VARIANCE,36.704379059106195,PHI,1
4361432,espn-401671805,17,4.0,receptions,0.05100361979180734,Romeo Doubs,2024,MODERATE_STABILITY,63.60750888064496,GB,1
4362249,espn-401671805,16,5.0,receptions,0.2693007935431595,Jayden Reed,2024,HIGH_STABILITY,69.9574342520947,GB,1
4371733,espn-401671805,14,3.0,receptions,0.430358683995425,Kenny Gainwell,2024,HIGH_VARIANCE,49.18483673828995,PHI,1
4428085,espn-401671805,11,3.0,receptions,0.22111607827282675,Luke Musgrave,2024,MODERATE_STABILITY,53.945065270904514,GB,1
4428850,espn-401671805,15,5.0,receptions,0.9096920129409094,Dontayvion Wicks,2024,MODERATE_STABILITY,55.51996708376206,GB,1
4572680,espn-401671805,10,5.0,receptions,0.33803373130972814,Tucker Kraft,2024,MODERATE_STABILITY,58.96277787381349,GB,1
4887558,espn-401671805,3,3.0,receptions,0.22724289463382918,Emanuel Wilson,2024,INSUFFICIENT_EVIDENCE,42.97005819474014,GB,1
2991662,espn-401671617,9,4.0,receptions,0.10918463586816785,Mack Hollins,2024,HIGH_VARIANCE,48.75487576228799,BUF,1
3045147,espn-401671617,11,4.0,receptions,0.34536916682487884,James Conner,2024,HIGH_VARIANCE,45.17170236632853,ARI,1
3051738,espn-401671617,14,4.0,receptions,0.6390345845843892,Marquez Valdes-Scantling,2024,MODERATE_STABILITY,51.81296429705796,BUF,1
3121427,espn-401671617,16,5.0,receptions,0.7268487345367793,Curtis Samuel,2024,MODERATE_STABILITY,62.142212359635295,BUF,1
3915411,espn-401671617,4,3.0,receptions,0.27163887888103644,Ty Johnson,2024,INSUFFICIENT_EVIDENCE,34.37490638824069,BUF,1
3930086,espn-401671617,9,4.0,receptions,0.4373770833574646,Dawson Knox,2024,MODERATE_STABILITY,61.820338324632154,BUF,1
4037235,espn-401671617,9,4.0,receptions,0.476947145508146,Greg Dortch,2024,MODERATE_STABILITY,53.96235333296701,ARI,1
4360761,espn-401671617,13,4.0,receptions,0.09301505012138023,Michael Wilson,2024,HIGH_VARIANCE,49.07418715259022,ARI,1
4361307,espn-401671617,17,6.0,receptions,0.31599801911342773,Trey McBride,2024,MODERATE_STABILITY,65.09865765948217,ARI,1
4362478,espn-401671617,9,4.0,receptions,0.7241703219296884,Emari Demercado,2024,HIGH_VARIANCE,34.550100351857964,ARI,1
4373678,espn-401671617,14,5.0,receptions,1.3196867489534503,Khalil Shakir,2024,MODERATE_STABILITY,60.7193218869715,BUF,1
4379399,espn-401671617,14,5.0,receptions,0.3866645080983431,James Cook III,2024,MODERATE_STABILITY,58.10472412390594,BUF,1
4385690,espn-401671617,14,6.0,receptions,1.1666497219323828,Dalton Kincaid,2024,MODERATE_STABILITY,65.45831834448208,BUF,1
4426844,espn-401671617,9,3.0,receptions,0.31131994136135654,Elijah Higgins,2024,HIGH_VARIANCE,37.309082686415856,ARI,1
3043275,espn-401671628,15,4.0,receptions,0.4585834079322093,Austin Hooper,2024,HIGH_VARIANCE,49.25910617356288,NE,1
3046439,espn-401671628,12,5.0,receptions,0.19154196552931735,Hunter Henry,2024,MODERATE_STABILITY,60.387118233304996,NE,1
3050481,espn-401671628,12,4.0,receptions,0.449737652637197,Tanner Hudson,2024,HIGH_VARIANCE,47.86242566974209,CIN,1
3116164,espn-401671628,14,4.0,receptions,0.21105197669998343,Mike Gesicki,2024,MODERATE_STABILITY,51.227197807586755,CIN,1
3916566,espn-401671628,14,5.0,receptions,1.007669248712522,K.J. Osborn,2024,MODERATE_STABILITY,50.248904177786386,NE,1
3931391,espn-401671628,10,4.0,receptions,0.36634630899238907,Trenton Irwin,2024,HIGH_VARIANCE,39.45747668308768,CIN,1
4035676,espn-401671628,11,4.0,receptions,0.898248863699072,Zack Moss,2024,MODERATE_STABILITY,55.99614445427983,CIN,1
4257188,espn-401671628,4,3.0,receptions,0.3356795079435957,Charlie Jones,2024,INSUFFICIENT_EVIDENCE,32.39759265282635,CIN,1
4362238,espn-401671628,8,3.0,receptions,0.11128320758975896,Chase Brown,2024,HIGH_VARIANCE,44.046750803482226,CIN,1
4362628,espn-401671628,16,5.0,receptions,0.04104168390745411,Ja'Marr Chase,2024,MODERATE_STABILITY,60.037636275785594,CIN,1
4362921,espn-401671628,9,4.0,receptions,0.3999706775399925,Tyquan Thornton,2024,HIGH_VARIANCE,46.280455258924526,NE,1
4368003,espn-401671628,9,4.0,receptions,0.13110203631161665,Andrei Iosivas,2024,HIGH_VARIANCE,40.480422710909444,CIN,1
4427095,espn-401671628,13,5.0,receptions,0.054727167787639974,DeMario Douglas,2024,MODERATE_STABILITY,61.815057538290915,NE,1
4569173,espn-401671628,11,5.0,receptions,0.760755959149662,Rhamondre Stevenson,2024,MODERATE_STABILITY,54.90235810276974,NE,1
3042519,espn-401671712,11,4.0,receptions,0.21515039109269196,Aaron Jones Sr.,2024,MODERATE_STABILITY,60.958035705505615,MIN,1
3052096,espn-401671712,8,4.0,receptions,0.758353625319244,Johnny Mundt,2024,MODERATE_STABILITY,52.16337249956943,MIN,1
